model,regime_id,n_samples,psnr,ssim,fss,csi,recall,latency_ms,n_params
ESPCN#0,12,2,14.520882979475978,0.49766180732296295,0.9248879551887512,0.6566288969701137,0.9963364879630608,4.171812599997793,3316
ESPCN#0,14,5,16.323822116559235,0.5262836462591027,0.9766371726989747,0.8322107738454365,0.9978582222401599,4.516321400001289,3316
ESPCN#0,1,11,17.67207647312449,0.6377125368568405,0.976000346920707,0.8404543478649824,0.9991471718373911,4.893975000004502,3316
ESPCN#0,11,1,15.004594932296946,0.6503488130845818,0.7326126098632812,0.40380313199105144,0.9809782608695652,4.364659199995913,3316
ESPCN#0,6,7,20.429244026107643,0.7310032503938688,0.9264751757894244,0.6513172636868791,0.9947530216843287,3.826499199999489,3316
ESPCN#0,3,5,17.846498712899333,0.6398051497236035,0.843563711643219,0.5076645431047091,0.9874907505613699,3.70271680001224,3316
ESPCN#0,0,4,21.642397038201953,0.7612619195911007,0.9433577507734299,0.6857794344892277,0.9977537326272725,3.6865673999955106,3316
ESPCN#0,9,4,19.408426368657153,0.709284037248698,0.6441420912742615,0.32939977799725473,0.9627697093653219,3.5522793999916757,3316
ESPCN#0,15,4,21.10703910646629,0.7799274911197631,0.8295221477746964,0.49756227089930516,0.9845305803608859,3.584869000019353,3316
ESPCN#0,10,3,20.825201806652327,0.649627052260242,0.9987611770629883,0.9906236973834003,0.9999155262713296,3.615455999988626,3316
ESPCN#0,8,6,16.379334317082805,0.5422222856512429,0.9837364256381989,0.8817281303795319,0.9993229916919772,3.7920709999980318,3316
ESPCN#1,2,5,17.063698203927228,0.5729414146441951,0.9918115973472595,0.9395141847968729,0.9984328464599063,3.7739428000122643,3316
ESPCN#1,13,1,13.390961569553957,0.452804612946501,0.8579519987106323,0.5186885245901639,0.9850560398505604,3.6349777999930666,3316
ESPCN#1,4,2,13.829194164164857,0.5891203560105632,0.8419913649559021,0.5212718340316989,0.9807474573018615,4.069542800016279,3316
ESPCN#1,5,6,16.526151214629472,0.6029447477789621,0.9008708794911703,0.5946528657846513,0.9933166386290299,3.489875800005393,3316
ESPCN#1,7,6,18.118098163248977,0.6575122557248102,0.9605631530284882,0.7639173516706671,0.9985647620186798,3.522197999996024,3316
ESPCN#1,12,2,14.538203792167778,0.4953211396918251,0.9271948635578156,0.6559004198416897,0.9957086461527616,6.609549800009518,3316
ESPCN#1,14,5,16.269138523180082,0.525917368440283,0.9754319190979004,0.8263651859501483,0.9970713829354525,4.0504639999880965,3316
ESPCN#1,1,11,17.65677803914433,0.6330233062713084,0.9747923179106279,0.8318592319820919,0.9989707053869021,3.5977666000007957,3316
ESPCN#1,11,1,15.323215699630367,0.6103164271217456,0.7527692914009094,0.4132420091324201,0.9836956521739131,3.5432052000032854,3316
ESPCN#1,6,7,20.31710397868006,0.7074284930232301,0.9205656051635742,0.6369021878334967,0.9934640281384522,3.4093675999884,3316
ESPCN#1,3,5,17.95917318524277,0.6025673082269908,0.8329791069030762,0.4863163803484428,0.9899234960789632,3.553754600011416,3316
ESPCN#1,0,4,21.587744322174217,0.7377202620488953,0.9295949637889862,0.6643850587867965,1.0,3.563658400003078,3316
ESPCN#1,9,4,19.427532541430796,0.6735365460848867,0.6528264880180359,0.32519908501205025,0.9594584510871762,3.733702399995309,3316
ESPCN#1,15,4,21.07634377742928,0.7341441551205459,0.8192094564437866,0.48785551561593765,0.9836379478035339,3.4307835999925373,3316
ESPCN#1,10,3,20.98298221523962,0.6749451296684015,0.9990577896436056,0.9913498215823798,0.99983326236873,3.556365999997979,3316
ESPCN#1,8,6,16.272276416949467,0.5505256349148182,0.9831024706363678,0.879298271773827,0.9988713966835144,3.611693000016203,3316
EDSR-Lite#0,2,5,13.989172247574691,0.3906728594790715,0.992617666721344,0.9327713051308744,0.9923536277637058,42.86198360000526,8077
EDSR-Lite#0,13,1,11.956214460215364,0.3374548383932737,0.8403639793395996,0.43496672716273443,0.8953922789539228,45.04945999999563,8077
EDSR-Lite#0,4,2,12.347291649759768,0.3049242855957066,0.8648455142974854,0.46673760058594715,0.8890184225676454,44.68861499999548,8077
EDSR-Lite#0,5,6,14.806318536434176,0.3150705595479551,0.9002603193124136,0.5299048165749859,0.9374997171378681,52.406319400006396,8077
EDSR-Lite#0,7,6,15.80384864118539,0.3323362294551711,0.9513290027777354,0.6955608286785616,0.9594208574143854,43.55105399999957,8077
EDSR-Lite#0,12,2,12.87075508057141,0.30013691221774913,0.9369412064552307,0.6071859848138322,0.939555355821085,40.29007100000399,8077
EDSR-Lite#0,14,5,13.969275556544783,0.34715301400002047,0.9715919256210327,0.7817034080998055,0.9754603639005387,41.93923420000374,8077
EDSR-Lite#0,1,11,15.279602144417085,0.34154118213353507,0.971242140639912,0.7818742880650933,0.9730786040939702,42.24095140000372,8077
EDSR-Lite#0,11,1,13.678132318755695,0.30458419226222405,0.8071354031562805,0.3714622641509434,0.8559782608695652,41.55149079999774,8077
EDSR-Lite#0,6,7,18.29079682828269,0.32029215881383755,0.902066341468266,0.539992486256932,0.940873052294298,42.39219999999477,8077
EDSR-Lite#0,3,5,16.30758416144477,0.2941520454058659,0.8310429453849792,0.4166881886345548,0.9167678485567341,41.78146680001191,8077
EDSR-Lite#0,0,4,19.22428473032688,0.32908355483276625,0.9276809692382812,0.5831576582875575,0.9415551533061752,40.84779319998688,8077
EDSR-Lite#0,9,4,18.164427408349866,0.29275823733667433,0.6341053247451782,0.24507969040943223,0.8372038718272162,44.71234320001258,8077
EDSR-Lite#0,15,4,19.783008292259385,0.3123844765516335,0.8177856206893921,0.41660810013746785,0.9194754727341884,44.020677999992586,8077
EDSR-Lite#0,10,3,16.314778143052028,0.43928528331342864,0.9992100596427917,0.9888661707530707,0.9972552370591067,41.77767959999983,8077
EDSR-Lite#0,8,6,13.515977926832456,0.361550561817841,0.9803442259629568,0.8432599179938599,0.981465738498815,40.934286799983965,8077
EDSR-Lite#1,2,5,15.707787504109458,0.4459956226741174,0.9875070571899414,0.9273065340446003,0.9990176248544833,48.82573979998597,8077
EDSR-Lite#1,13,1,12.66720807359353,0.37283834238620844,0.8188011646270752,0.46337105419892793,0.9688667496886675,40.27752199999668,8077
EDSR-Lite#1,4,2,13.244902622036701,0.3795351909586008,0.8247093856334686,0.48306244169274154,0.9735271540971022,40.70661900000232,8077
EDSR-Lite#1,5,6,15.608159838964832,0.35986649818155025,0.8718211650848389,0.5275163986055603,0.9823225286333209,50.29213660000096,8077
EDSR-Lite#1,7,6,17.25012544135461,0.39015423763479795,0.9456100463867188,0.715756373164253,0.9940894850111687,40.868179000017335,8077
EDSR-Lite#1,12,2,13.876779881863934,0.3554747388868672,0.9110780656337738,0.6030187616341727,0.9864782700645025,40.483733199994276,8077
EDSR-Lite#1,14,5,15.398736574544007,0.4087210372893814,0.9665868163108826,0.7891254783183032,0.9958729022560775,40.03024579999419,8077
EDSR-Lite#1,1,11,16.720099551314917,0.39782167462440265,0.9679417935284701,0.7943084042552669,0.9952047956289127,40.67264480001995,8077
EDSR-Lite#1,11,1,14.78592280078,0.3762186254214733,0.7903904914855957,0.41874258600237246,0.9592391304347826,40.6436069999927,8077
EDSR-Lite#1,6,7,18.983253690735854,0.3544730409821556,0.8885752473558698,0.5361666726058212,0.975468520368828,40.38657119999698,8077
EDSR-Lite#1,3,5,16.77918790299507,0.35258768810962726,0.801095473766327,0.42024146056364897,0.9668258269178208,41.938258200002565,8077
EDSR-Lite#1,0,4,20.38681776836718,0.3787656295480269,0.902664303779602,0.5650932190401121,0.9838350846158952,41.934990599997946,8077
EDSR-Lite#1,9,4,18.784074953461104,0.3478987089077006,0.5999546498060226,0.2611655375801606,0.924612650502551,41.816936400005034,8077
EDSR-Lite#1,15,4,20.32207650547842,0.36839187360171166,0.7917293310165405,0.4116568736319789,0.9664153005879017,41.55610820000675,8077
EDSR-Lite#1,10,3,18.868986675281842,0.4802078969015768,0.9990585843722025,0.9916668475190491,0.9999155262713296,41.80832580000242,8077
EDSR-Lite#1,8,6,15.100327441480635,0.41960934147941736,0.9748703837394714,0.8452871208301622,0.997083357837843,40.58637340001496,8077
RLFN-Lite#0,2,5,13.306566623865617,0.26057508182100236,0.9853879094123841,0.909293717805735,0.9884845920961609,2.1586099999922226,1396
RLFN-Lite#0,13,1,10.600465316224385,0.21632732877727423,0.7840287089347839,0.36097820308346623,0.8455790784557908,2.0865867999873444,1396
RLFN-Lite#0,4,2,11.251240736349544,0.28813150476366545,0.830842912197113,0.39400515806915987,0.8249616196507388,2.2293193999985306,1396
RLFN-Lite#0,5,6,13.362821559404784,0.30857988817561627,0.8525569637616476,0.4578577641348456,0.9013394528105048,2.1681135999870094,1396
RLFN-Lite#0,7,6,14.671838227064706,0.3267584309336567,0.9280553062756857,0.6338240865867669,0.9267975463912316,2.2451957999919614,1396
RLFN-Lite#0,12,2,11.67350796839801,0.23926117197458155,0.9067133367061615,0.5431585776039649,0.9135054280779669,2.3533505999921545,1396
RLFN-Lite#0,14,5,12.829345348375545,0.2619478109241071,0.9545839190483093,0.724002739274433,0.9545973121048268,2.2919035999848347,1396
RLFN-Lite#0,1,11,14.30674611613706,0.32275163450958494,0.9535370143977079,0.7298004622347435,0.9562524412565019,2.3506528000098115,1396
RLFN-Lite#0,11,1,13.105453185212092,0.32104805774951695,0.7701442241668701,0.32930845225027444,0.8152173913043478,2.2318488000109937,1396
RLFN-Lite#0,6,7,16.88751222916517,0.36619754851298225,0.8615636144365583,0.4592560556077165,0.8765070892192547,2.179855999997926,1396
RLFN-Lite#0,3,5,14.752883795695785,0.31205020974921177,0.7857510209083557,0.34467589059231296,0.8346807843879827,2.2401720000061687,1396
RLFN-Lite#0,0,4,18.22907966688305,0.37365323726638244,0.8871502578258514,0.4721273176560149,0.8587089381542081,2.240735999998833,1396
RLFN-Lite#0,9,4,17.32145905064268,0.35247560751534984,0.60874342918396,0.19288951151205738,0.700934424754789,2.152292000005218,1396
RLFN-Lite#0,15,4,17.94448957112891,0.3861851266871467,0.7711828351020813,0.3326450181294464,0.8096334238862088,2.549931000021388,1396
RLFN-Lite#0,10,3,16.472176860953127,0.3241598060480264,0.9986024101575216,0.9860040203270195,0.9966606800536918,2.32712580000225,1396
RLFN-Lite#0,8,6,12.56172933689158,0.2467962183947505,0.9679160416126251,0.7971777106639646,0.9657986428660724,2.4311587999818585,1396
RLFN-Lite#1,2,5,15.281386452211587,0.45343847917653657,0.9899028420448304,0.9282242429872974,0.9947773357139396,2.3686217999966175,1396
RLFN-Lite#1,13,1,12.204191086292564,0.3567976264730943,0.824958324432373,0.44970414201183434,0.9464508094645081,2.1825976000172886,1396
RLFN-Lite#1,4,2,12.635348084279542,0.4222723485224544,0.8495452105998993,0.48447037327905373,0.9365956630205334,2.245845399988866,1396
RLFN-Lite#1,5,6,15.262273209541847,0.41594362683187525,0.8878187040487925,0.5403968358214375,0.972732757579117,2.345685200020853,1396
RLFN-Lite#1,7,6,16.842431702047207,0.4707259310880671,0.9520779848098755,0.7138006415788567,0.9811426259788757,2.1384407999903488,1396
RLFN-Lite#1,12,2,13.309627784838156,0.3673092672318822,0.9307180941104889,0.6178853683784149,0.9633406471396848,2.373566000005667,1396
RLFN-Lite#1,14,5,14.853700930260135,0.3973671784770275,0.9707269191741943,0.786882900004106,0.9850207343780799,2.3401991999890015,1396
RLFN-Lite#1,1,11,16.19109596417795,0.4432083061349044,0.970487957650965,0.7923172052205865,0.9862146503400631,2.52995020000526,1396
RLFN-Lite#1,11,1,14.553567419024976,0.43896286837666587,0.789286732673645,0.40658049353701525,0.9402173913043478,2.736433199993371,1396
RLFN-Lite#1,6,7,18.97047545477654,0.48794639197650247,0.9048102498054504,0.5690136311794542,0.9668084079847349,2.227372400011518,1396
RLFN-Lite#1,3,5,16.592894159977806,0.4224546728561359,0.826747465133667,0.4350877555579674,0.9561348240891696,2.2243402000185597,1396
RLFN-Lite#1,0,4,20.381997099811535,0.49293968553462203,0.9254638105630875,0.6045597847548476,0.9761670929729713,2.170709799997894,1396
RLFN-Lite#1,9,4,18.253681708184523,0.45098556447508953,0.6258843094110489,0.25557867639300547,0.8742648597263664,2.204361000008248,1396
RLFN-Lite#1,15,4,19.843206262667124,0.5019693464309339,0.7977776825428009,0.4213083617105835,0.9510585463468622,2.1126141999957326,1396
RLFN-Lite#1,10,3,18.739838609602316,0.5037824657647269,0.9991525808970133,0.9916721148438586,0.999587158046699,2.241229400010525,1396
RLFN-Lite#1,8,6,14.813849991277303,0.4360477033248021,0.9805976549784342,0.8545960859515175,0.9909785720119083,2.2328248000121675,1396
SwinIR-Light-Lite#0,2,5,16.876924985462885,0.5672354299317413,0.9928171873092652,0.9412408832579107,0.9985553045360509,29.05249719999574,4825
SwinIR-Light-Lite#0,13,1,13.78309479599257,0.3974439237161031,0.8609405159950256,0.5087378640776699,0.9788293897882939,29.29329499997948,4825
SwinIR-Light-Lite#0,4,2,13.781597459532744,0.32635111521288374,0.8436992466449738,0.5028509849199638,0.9813039723661485,30.553778800003784,4825
SwinIR-Light-Lite#0,5,6,16.48434913877281,0.3112888743174709,0.9084724883238474,0.5766017882117462,0.9904680745538164,28.888660400002664,4825
SwinIR-Light-Lite#0,7,6,18.145912728011268,0.34463643560883095,0.964196115732193,0.7503118451539242,0.9959568095297776,28.91777780000666,4825
SwinIR-Light-Lite#0,12,2,14.53996834413031,0.3328079112603447,0.9285863637924194,0.6364489738759617,0.9905669521694689,28.35222700000486,4825
SwinIR-Light-Lite#0,14,5,16.44616355459525,0.4404577558590989,0.9761413216590882,0.8129366850756927,0.996098190755083,30.373929400002453,4825
SwinIR-Light-Lite#0,1,11,17.648799749064082,0.38242318922402957,0.9766220450401306,0.8195302082354242,0.9974768803843053,30.302677600002426,4825
SwinIR-Light-Lite#0,11,1,15.612524901520358,0.3128298027821228,0.8044508099555969,0.44103194103194104,0.9755434782608695,29.256183400002556,4825
SwinIR-Light-Lite#0,6,7,20.125068755780763,0.2786938122561201,0.9149783679417202,0.5724095813315903,0.9926382930203305,29.166878799992446,4825
SwinIR-Light-Lite#0,3,5,17.944689612787197,0.29472823168623796,0.8502713918685914,0.46996489157452714,0.981547850701818,29.440580400000727,4825
SwinIR-Light-Lite#0,0,4,21.335565461740256,0.28476691834877865,0.9287846684455872,0.605978473480481,0.997236408040451,29.724413200005984,4825
SwinIR-Light-Lite#0,9,4,19.176018449852357,0.2425477074758753,0.6579084098339081,0.2827796253047311,0.9357018533343036,29.186495999988438,4825
SwinIR-Light-Lite#0,15,4,20.89388355634587,0.2641458527878123,0.8183272927999496,0.43846219421977944,0.9866141382797243,29.11309280000296,4825
SwinIR-Light-Lite#0,10,3,20.51225787000254,0.6181980671608183,0.9993743896484375,0.9928239626775218,0.9997538956779689,29.449629000009736,4825
SwinIR-Light-Lite#0,8,6,16.276488529150786,0.4915310621745595,0.9835677444934845,0.8712871890376622,0.9982255390158244,29.361156400000255,4825
SwinIR-Light-Lite#1,2,5,12.637459312272867,0.2219980003467895,0.991434645652771,0.9098193139040461,0.9734704719707932,35.05857519999154,4825
SwinIR-Light-Lite#1,13,1,10.732126838554027,0.1961591220576179,0.8152205348014832,0.3786353467561521,0.8430884184308842,31.486447400016008,4825
SwinIR-Light-Lite#1,4,2,11.055782492142479,0.13218283575497913,0.8612528145313263,0.3723267144746155,0.775911533294953,28.30790220000381,4825
SwinIR-Light-Lite#1,5,6,13.36457815417728,0.1211153868323543,0.8586561580499014,0.41199309362419617,0.8748360902344486,29.1155063999895,4825
SwinIR-Light-Lite#1,7,6,14.620115229588494,0.12704403860757937,0.9363827308019003,0.5979117902888252,0.9220960508439492,28.749960999994073,4825
SwinIR-Light-Lite#1,12,2,11.57685650624546,0.1478189598369492,0.9173053801059723,0.5170018083425066,0.8847568820274223,29.233161799993468,4825
SwinIR-Light-Lite#1,14,5,12.671841516484045,0.19863512768017536,0.9652890205383301,0.7193965617361985,0.9388332302916297,28.419064399986382,4825
SwinIR-Light-Lite#1,1,11,13.924792382565824,0.1395282725517915,0.9613114920529452,0.6939467157744409,0.9338117642220483,28.690277600003355,4825
SwinIR-Light-Lite#1,11,1,12.599840290401684,0.10013868918046145,0.7620328664779663,0.2755598831548199,0.7690217391304348,28.947396400008074,4825
SwinIR-Light-Lite#1,6,7,16.645013731454867,0.07932117764102745,0.8557738576616559,0.36995173376219165,0.8565539873343467,29.941637800015997,4825
SwinIR-Light-Lite#1,3,5,14.766651539265476,0.10384936365689004,0.7621191263198852,0.3044778929153858,0.8617557194965878,29.684989799989125,4825
SwinIR-Light-Lite#1,0,4,17.66917752739107,0.06994089964113691,0.8539745807647705,0.3552561475867407,0.8675823859868369,29.00108359999649,4825
SwinIR-Light-Lite#1,9,4,16.655175015467545,0.06455120904155966,0.5409291088581085,0.1529553771827864,0.7658749363219561,29.157041799999206,4825
SwinIR-Light-Lite#1,15,4,17.62618973836637,0.06111146029151234,0.7254360467195511,0.2470273365422616,0.8466028597620232,29.48349739999685,4825
SwinIR-Light-Lite#1,10,3,14.714300007041379,0.2328248436519994,0.9988325436909994,0.978057306890101,0.987109421469253,28.610701399998106,4825
SwinIR-Light-Lite#1,8,6,12.362416230010858,0.21932905604618477,0.9748667776584625,0.791816362186701,0.9501684528144767,28.97827580000012,4825
CRMN-Lite#0,2,5,13.784059483615328,0.3119945116609882,0.9848468780517579,0.910516510202347,0.9915839659764231,3.5728487999904246,1374
CRMN-Lite#0,13,1,10.854958921281742,0.15881091986028467,0.7570570707321167,0.35843373493975905,0.8891656288916563,3.4092092000037155,1374
CRMN-Lite#0,4,2,11.611205297399257,0.14552077640526256,0.7932875752449036,0.40386541003057985,0.9000383803492611,3.5043785999960164,1374
CRMN-Lite#0,5,6,13.599840909796066,0.12927681036482866,0.8301110665003458,0.43847870382102966,0.9242402272488719,3.4949926000081177,1374
CRMN-Lite#0,7,6,14.921002468936877,0.14542191275967872,0.9184616903463999,0.628157885291801,0.9629791828895299,3.517099999999118,1374
CRMN-Lite#0,12,2,11.812181461787343,0.14087748190804988,0.8781510293483734,0.5152447514889181,0.9291728349370836,3.6164209999924424,1374
CRMN-Lite#0,14,5,13.052537040234814,0.19245473203621183,0.9428384304046631,0.7073910374706007,0.9728818760322572,3.4215948000110075,1374
CRMN-Lite#0,1,11,14.502849440578665,0.1634100270079655,0.9504248824986544,0.7226322315141059,0.9711237896321383,3.639170400015246,1374
CRMN-Lite#0,11,1,13.285224860987203,0.12838176004078022,0.7144941091537476,0.3219178082191781,0.8940217391304348,3.2829579999997804,1374
CRMN-Lite#0,6,7,16.945288763183033,0.11007026125277461,0.8384830525943211,0.4335505528572316,0.9145859157714938,3.453138800000488,1374
CRMN-Lite#0,3,5,14.837000154531907,0.11500957019493577,0.7376128196716308,0.3251290315600749,0.8943319095429982,3.4232869999868853,1374
CRMN-Lite#0,0,4,18.138152230606906,0.10536683353166884,0.8667364120483398,0.4640126975737079,0.9229358040793327,3.5629174000177954,1374
CRMN-Lite#0,9,4,17.09763262837419,0.09529716371519566,0.512664407491684,0.17977981409597055,0.8259115941545577,3.9779196000154116,1374
CRMN-Lite#0,15,4,17.958789467791078,0.09592461628716668,0.7136063724756241,0.31140993093139485,0.8890719188665399,3.4399956000015663,1374
CRMN-Lite#0,10,3,17.30111657791937,0.421119168580649,0.998767097791036,0.9864330004229526,0.9964527308472125,3.5257739999906335,1374
CRMN-Lite#0,8,6,13.053690874368145,0.25933046961742773,0.964585413535436,0.7971968438456236,0.9795397248325033,3.535793400010334,1374
CRMN-Lite#1,2,5,13.287929976265474,0.2158669196886997,0.9875864863395691,0.9122105812382111,0.9884323575146927,3.764793000004829,1374
CRMN-Lite#1,13,1,10.348804902973377,0.16067906593442494,0.7876254916191101,0.36903499469777307,0.8667496886674969,3.559660799987796,1374
CRMN-Lite#1,4,2,10.632468142292783,0.14474391772999282,0.8107673227787018,0.3888234255704135,0.8579111494914604,3.4391846000062287,1374
CRMN-Lite#1,5,6,13.278267621557104,0.15949679017103016,0.8331378698348999,0.4313945492523681,0.917826949195776,3.4726913999975295,1374
CRMN-Lite#1,7,6,14.259601940540685,0.1598533013535164,0.917244036992391,0.6114347698755548,0.9437480971738385,3.3955055999967954,1374
CRMN-Lite#1,12,2,11.519699502811658,0.13946083196154968,0.8884961605072021,0.5188260334833346,0.9251634591660498,3.4329620000107752,1374
CRMN-Lite#1,14,5,12.647804305890384,0.15862448287837821,0.9545704960823059,0.7137989694395006,0.9566318817381635,3.4698546000072383,1374
CRMN-Lite#1,1,11,13.975317750843727,0.16182442516377293,0.9509265585379167,0.7135027508823923,0.9609200854015473,3.514397000003555,1374
CRMN-Lite#1,11,1,12.255826096459774,0.12353236602738338,0.7274565100669861,0.2844574780058651,0.7907608695652174,3.9024788000006083,1374
CRMN-Lite#1,6,7,16.83793073370785,0.17435956478316347,0.8490699359348842,0.4435002815833425,0.9189234033956072,3.485165199981566,1374
CRMN-Lite#1,3,5,14.460647248884626,0.16364292864279037,0.7378986001014709,0.3232628959398142,0.8875253933857061,3.4975276000068334,1374
CRMN-Lite#1,0,4,17.848423504710418,0.16670592409501822,0.8687820881605148,0.44883540731643246,0.903156455355433,3.7591583999983413,1374
CRMN-Lite#1,9,4,16.446915395930333,0.15925953985590174,0.5238918215036392,0.16202687799401913,0.7317555834526033,3.407726599994021,1374
CRMN-Lite#1,15,4,17.605899945244616,0.1717993183960005,0.7071818709373474,0.30133427816773806,0.863080162585266,3.584279799997603,1374
CRMN-Lite#1,10,3,16.55708583751564,0.2817077743335101,0.9992547432581583,0.987390007516925,0.9964135446530094,3.550420600004145,1374
CRMN-Lite#1,8,6,12.5071417085935,0.1733700228848183,0.9659445385138193,0.7946680287543441,0.9738673918425539,3.4741489999987607,1374
